"data_dt","pty_id","sor_pty_id","cust_lvl_cd","cust_status","cust_type","prov_name","city_name","birth_dt","cust_age","name","gender_cd","edu_cd","prof_cd","org_id"
"20260531",C000000000000225,"6666000000000000225","1000004","2000001",P,江苏省,苏州市,"19700205",56,河***,"5000002","6000008","7000016",XX00000137
"20260531",C000000000000268,"6666000000000000268","1000004","2000001",P,江苏省,苏州市,"19731201",52,易***,"5000002","6000009","7000003",XX00000054
"20260531",C000000000000306,"6666000000000000306","1000005","2000001",P,江苏省,苏州市,"19481104",77,敏***,"5000002","6000005","7000031",XX00000054
"20260531",C000000000000319,"6666000000000000319","1000002","2000001",P,江苏省,苏州市,"19650912",60,剑***,"5000002","6000004","7000005",XX00000054
"20260531",C000000000000435,"6666000000000000435","1000003","2000001",P,江苏省,苏州市,"19631104",62,冬***,"5000003","6000005","7000031",XX00000137
"20260531",C000000000000475,"6666000000000000475","1000004","2000001",P,江苏省,苏州市,"19630427",63,平***,"5000002","6000005","7000016",XX00000054
"20260531",C000000000000056,"6666000000000000056","1000006","2000005",P,江苏省,南京市,"19520607",73,玉***,"5000003","6000005","7000031",XX00000045
"20260531",C000000000000102,"6666000000000000102","1000001","2000001",P,江苏省,苏州市,"19681225",57,月***,"5000003","6000007","7000002",XX00000054
"20260531",C000000000000227,"6666000000000000227","1000003","2000001",P,江苏省,苏州市,"19630109",63,玉***,"5000002","6000005","7000005",XX00000137
"20260531",C000000000000252,"6666000000000000252","1000006","2000004",P,江苏省,苏州市,"19630303",63,凤***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000289,"6666000000000000289","1000003","2000001",P,江苏省,苏州市,"19740807",51,斌***,"5000002","6000005","7000012",XX00000137
"20260531",C000000000000361,"6666000000000000361","1000005","2000001",P,江苏省,苏州市,"19550605",70,正***,"5000002","6000008","7000032",XX00000054
"20260531",C000000000000381,"6666000000000000381","1000003","2000001",P,江苏省,苏州市,"19640308",62,永***,"5000002","6000007","7000025",XX00000137
"20260531",C000000000000382,"6666000000000000382","1000002","2000001",P,江苏省,苏州市,"19701027",55,建***,"5000002","6000005","7000002",XX00000054
"20260531",C000000000000438,"6666000000000000438","1000005","2000001",P,上海市,上海市,"19670310",59,淑***,"5000003","6000008","7000031",XX00000021
"20260531",C000000000000440,"6666000000000000440","1000002","2000001",P,江苏省,南京市,"19470812",78,玉***,"5000002","6000008","7000032",XX00000203
"20260531",C000000000000454,"6666000000000000454","1000004","2000001",P,江苏省,南京市,"19550117",71,柯***,"5000002","6000005","7000032",XX00000050
"20260531",C000000000000015,"6666000000000000015","1000006","2000001",P,江苏省,苏州市,"19560519",70,卫***,"5000002","6000006","7000031",XX00000054
"20260531",C000000000000048,"6666000000000000048","1000006","2000001",P,江苏省,苏州市,"19680227",58,正***,"5000002","6000007","7000017",XX00000054
"20260531",C000000000000061,"6666000000000000061","1000004","2000001",P,江苏省,苏州市,"19731017",52,秋***,"5000003","6000006","7000002",XX00000054
"20260531",C000000000000081,"6666000000000000081","1000003","2000001",P,江苏省,苏州市,"19820703",43,宇***,"5000002","6000004","7000024",XX00000054
"20260531",C000000000000178,"6666000000000000178","1000004","2000001",P,江苏省,苏州市,"19760223",50,静***,"5000003","6000005","7000025",XX00000054
"20260531",C000000000000235,"6666000000000000235","1000004","2000001",P,江苏省,苏州市,"19630616",62,瑛***,"5000003","6000004","7000006",XX00000054
"20260531",C000000000000362,"6666000000000000362","1000005","2000001",P,江苏省,苏州市,"19700221",56,爱***,"5000003","6000004","7000007",XX00000137
"20260531",C000000000000451,"6666000000000000451","1000005","2000001",P,江苏省,苏州市,"19590414",67,杏***,"5000003","6000008","7000032",XX00000054
"20260531",C000000000000471,"6666000000000000471","1000003","2000001",P,江苏省,苏州市,"19510228",75,秀***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000075,"6666000000000000075","1000004","2000001",P,江苏省,苏州市,"19600208",66,金***,"5000003","6000008","7000002",XX00000137
"20260531",C000000000000163,"6666000000000000163","1000004","2000001",P,江苏省,苏州市,"19691022",56,肃***,"5000003","6000008","7000012",XX00000054
"20260531",C000000000000168,"6666000000000000168","1000005","2000001",P,江苏省,苏州市,"19680831",57,旗***,"5000003","6000007","7000018",XX00000267
"20260531",C000000000000171,"6666000000000000171","1000004","2000001",P,上海市,上海市,"19631114",62,仁***,"5000003","6000006","7000003",XX00000021
"20260531",C000000000000172,"6666000000000000172","1000002","2000001",P,上海市,上海市,"19620413",64,钰***,"5000003","6000007","7000041",XX00000021
"20260531",C000000000000232,"6666000000000000232","1000006","2000001",P,江苏省,苏州市,"19621229",63,振***,"5000002","6000005","7000032",XX00000054
"20260531",C000000000000259,"6666000000000000259","1000003","2000001",P,江苏省,苏州市,"19741224",51,江***,"5000002","6000006","7000002",XX00000054
"20260531",C000000000000282,"6666000000000000282","1000003","2000001",P,江苏省,苏州市,"19710111",55,晓***,"5000002","6000005","7000021",XX00000137
"20260531",C000000000000377,"6666000000000000377","1000006","2000001",P,江苏省,苏州市,"19620118",64,友***,"5000003","6000005","7000032",XX00000054
"20260531",C000000000000429,"6666000000000000429","1000004","2000001",P,江苏省,苏州市,"19630530",63,志***,"5000002","6000007","7000031",XX00000054
"20260531",C000000000000082,"6666000000000000082","1000004","2000001",P,江苏省,苏州市,"19670302",59,晓***,"5000002","6000005","7000015",XX00000054
"20260531",C000000000000095,"6666000000000000095","1000003","2000001",P,江苏省,苏州市,"19670707",58,武***,"5000002","6000007","7000021",XX00000137
"20260531",C000000000000109,"6666000000000000109","1000004","2000001",P,江苏省,苏州市,"19630315",63,永***,"5000002","6000004","7000017",XX00000054
"20260531",C000000000000147,"6666000000000000147","1000006","2000001",P,江苏省,苏州市,"19701025",55,静***,"5000003","6000005","7000017",XX00000054
"20260531",C000000000000207,"6666000000000000207","1000004","2000001",P,江苏省,苏州市,"19490718",76,丽***,"5000003","6000006","7000031",XX00000137
"20260531",C000000000000217,"6666000000000000217","1000006","2000001",P,江苏省,苏州市,"19741130",51,波***,"5000002","6000008","7000041",XX00000054
"20260531",C000000000000255,"6666000000000000255","1000003","2000001",P,江苏省,苏州市,"19700921",55,震***,"5000002","6000003","7000002",XX00000054
"20260531",C000000000000288,"6666000000000000288","1000004","2000001",P,江苏省,苏州市,"19570911",68,敏***,"5000003","6000007","7000032",XX00000137
"20260531",C000000000000318,"6666000000000000318","1000004","2000001",P,江苏省,苏州市,"19561106",69,鑫***,"5000002","6000008","7000032",XX00000054
"20260531",C000000000000360,"6666000000000000360","1000004","2000001",P,江苏省,苏州市,"19481027",77,建***,"5000002","6000006","7000032",XX00000054
"20260531",C000000000000371,"6666000000000000371","1000001","2000001",P,江苏省,苏州市,"19670728",58,梦***,"5000003","6000005","7000032",XX00000054
"20260531",C000000000000400,"6666000000000000400","1000005","2000001",P,江苏省,苏州市,"19720926",53,鑫***,"5000002","6000005","7000025",XX00000267
"20260531",C000000000000401,"6666000000000000401","1000005","2000001",P,江苏省,苏州市,"19690208",57,亚***,"5000002","6000007","7000002",XX00000054
"20260531",C000000000000409,"6666000000000000409","1000005","2000001",P,江苏省,苏州市,"19440913",81,凤***,"5000002","6000008","7000032",XX00000054
"20260531",C000000000000442,"6666000000000000442","1000002","2000001",P,江苏省,苏州市,"19620413",64,凤***,"5000003","6000007","7000032",XX00000054
"20260531",C000000000000449,"6666000000000000449","1000004","2000001",P,江苏省,苏州市,"19490710",76,惠***,"5000003","6000008","7000032",XX00000137
"20260531",C000000000000033,"6666000000000000033","1000002","2000001",P,江苏省,苏州市,"19660911",59,焱***,"5000003","6000004","7000031",XX00000054
"20260531",C000000000000046,"6666000000000000046","1000004","2000001",P,江苏省,苏州市,"19700301",56,文***,"5000003","6000005","7000008",XX00000054
"20260531",C000000000000062,"6666000000000000062","1000003","2000001",P,江苏省,苏州市,"19580102",68,矛***,"5000002","6000006","7000031",XX00000137
"20260531",C000000000000105,"6666000000000000105","1000004","2000001",P,江苏省,苏州市,"19710320",55,伟***,"5000002","6000005","7000003",XX00000054
"20260531",C000000000000119,"6666000000000000119","1000004","2000001",P,江苏省,苏州市,"19770508",49,峰***,"5000002","6000005","7000002",XX00000054
"20260531",C000000000000132,"6666000000000000132","1000002","2000001",P,江苏省,苏州市,"19770919",48,浩***,"5000002","6000005","7000058",XX00000054
"20260531",C000000000000139,"6666000000000000139","1000004","2000001",P,江苏省,苏州市,"19600623",65,留***,"5000002","6000007","7000032",XX00000054
"20260531",C000000000000149,"6666000000000000149","1000006","2000001",P,江苏省,苏州市,"19661106",59,吉***,"5000002","6000005","7000002",XX00000054
"20260531",C000000000000185,"6666000000000000185","1000006","2000004",P,江苏省,苏州市,"19610102",65,晓***,"5000002","6000007","7000005",XX00000054
"20260531",C000000000000249,"6666000000000000249","1000004","2000001",P,江苏省,苏州市,"19810822",44,耀***,"5000002","6000004","7000017",XX00000054
"20260531",C000000000000295,"6666000000000000295","1000004","2000001",P,江苏省,苏州市,"19481107",77,观***,"5000003","6000007","7000031",XX00000137
"20260531",C000000000000364,"6666000000000000364","1000003","2000001",P,江苏省,苏州市,"19630517",63,尧***,"5000002","6000004","7000006",XX00000054
"20260531",C000000000000472,"6666000000000000472","1000003","2000001",P,江苏省,苏州市,"19760706",49,金***,"5000003","6000007","7000020",XX00000054
"20260531",C000000000000036,"6666000000000000036","1000002","2000001",P,江苏省,苏州市,"19690720",56,剑***,"5000002","6000003","7000013",XX00000054
"20260531",C000000000000086,"6666000000000000086","1000004","2000001",P,江苏省,苏州市,"19581105",67,跃***,"5000002","6000007","7000032",XX00000054
"20260531",C000000000000091,"6666000000000000091","1000005","2000001",P,江苏省,无锡市,"19681007",57,正***,"5000002","6000008","7000002",XX00000057
"20260531",C000000000000112,"6666000000000000112","1000006","2000001",P,江苏省,苏州市,"19700201",56,英***,"5000003","6000009","7000021",XX00000267
"20260531",C000000000000128,"6666000000000000128","1000006","2000004",P,江苏省,南京市,"19561217",69,国***,"5000003","6000006","7000031",XX00000052
"20260531",C000000000000143,"6666000000000000143","1000004","2000001",P,江苏省,苏州市,"19770908",48,秋***,"5000003","6000008","7000032",XX00000054
"20260531",C000000000000151,"6666000000000000151","1000005","2000001",P,江苏省,苏州市,"19641212",61,亚***,"5000003","6000005","7000021",XX00000054
"20260531",C000000000000210,"6666000000000000210","1000004","2000001",P,江苏省,苏州市,"19641215",61,洪***,"5000002","6000008","7000016",XX00000137
"20260531",C000000000000285,"6666000000000000285","1000004","2000001",P,江苏省,苏州市,"19780612",47,燕***,"5000003","6000006","7000002",XX00000054
"20260531",C000000000000308,"6666000000000000308","1000006","2000001",P,江苏省,苏州市,"19540406",72,建***,"5000002","6000005","7000031",XX00000054
"20260531",C000000000000315,"6666000000000000315","1000002","2000001",P,江苏省,苏州市,"19750103",51,国***,"5000003","6000004","7000012",XX00000054
"20260531",C000000000000324,"6666000000000000324","1000004","2000001",P,江苏省,苏州市,"19620927",63,平***,"5000002","6000005","7000032",XX00000054
"20260531",C000000000000494,"6666000000000000494","1000004","2000001",P,江苏省,苏州市,"19660305",60,芳***,"5000003","6000005","7000032",XX00000267
"20260531",C000000000000009,"6666000000000000009","1000004","2000001",P,江苏省,南京市,"19770507",49,玉***,"5000002","6000003","7000022",XX00000045
"20260531",C000000000000011,"6666000000000000011","1000004","2000001",P,江苏省,苏州市,"19491125",76,和***,"5000002","6000005","7000041",XX00000054
"20260531",C000000000000051,"6666000000000000051","1000002","2000001",P,江苏省,苏州市,"19650304",61,光***,"5000002","6000005","7000032",XX00000054
"20260531",C000000000000063,"6666000000000000063","1000004","2000001",P,江苏省,苏州市,"19741102",51,峰***,"5000002","6000006","7000017",XX00000054
"20260531",C000000000000064,"6666000000000000064","1000004","2000001",P,江苏省,苏州市,"19810121",45,剑***,"5000002","6000004","7000009",XX00000054
"20260531",C000000000000088,"6666000000000000088","1000006","2000001",P,江苏省,苏州市,"19640703",61,士***,"5000002","6000004","7000012",XX00000137
"20260531",C000000000000134,"6666000000000000134","1000002","2000001",P,江苏省,苏州市,"19640105",62,雅***,"5000003","6000007","7000032",XX00000137
"20260531",C000000000000309,"6666000000000000309","1000004","2000001",P,江苏省,苏州市,"19710111",55,宏***,"5000003","6000006","7000016",XX00000054
"20260531",C000000000000388,"6666000000000000388","1000003","2000001",P,江苏省,苏州市,"19680915",57,立***,"5000002","6000004","7000058",XX00000207
"20260531",C000000000000424,"6666000000000000424","1000004","2000001",P,江苏省,苏州市,"19761129",49,小***,"5000002","6000009","7000002",XX00000207
"20260531",C000000000000073,"6666000000000000073","1000006","2000001",P,江苏省,苏州市,"19611004",64,国***,"5000002","6000007","7000021",XX00000137
"20260531",C000000000000101,"6666000000000000101","1000005","2000001",P,江苏省,南京市,"19480911",77,金***,"5000002","6000007","7000032",XX00000287
"20260531",C000000000000124,"6666000000000000124","1000002","2000001",P,江苏省,苏州市,"19690623",56,东***,"5000002","6000005","7000017",XX00000137
"20260531",C000000000000195,"6666000000000000195","1000006","2000004",P,江苏省,苏州市,"19731009",52,瑾***,"5000003","6000003","7000016",XX00000054
"20260531",C000000000000196,"6666000000000000196","1000004","2000001",P,江苏省,苏州市,"19670729",58,雪***,"5000003","6000008","7000032",XX00000137
"20260531",C000000000000197,"6666000000000000197","1000004","2000001",P,江苏省,苏州市,"19650528",61,红***,"5000003","6000005","7000032",XX00000054
"20260531",C000000000000301,"6666000000000000301","1000004","2000001",P,江苏省,苏州市,"19621205",63,雪***,"5000003","6000008","7000032",XX00000054
"20260531",C000000000000314,"6666000000000000314","1000004","2000001",P,江苏省,苏州市,"19650928",60,兴***,"5000002","6000007","7000021",XX00000054
"20260531",C000000000000384,"6666000000000000384","1000006","2000001",P,江苏省,苏州市,"19650312",61,良***,"5000002","6000005","7000032",XX00000054
"20260531",C000000000000404,"6666000000000000404","1000003","2000001",P,江苏省,苏州市,"19620818",63,新***,"5000002","6000005","7000031",XX00000054
"20260531",C000000000000441,"6666000000000000441","1000003","2000001",P,江苏省,苏州市,"19720923",53,志***,"5000003","6000005","7000019",XX00000054
"20260531",C000000000000445,"6666000000000000445","1000003","2000001",P,江苏省,苏州市,"19570627",68,琳***,"5000003","6000005","7000005",XX00000054
"20260531",C000000000000446,"6666000000000000446","1000003","2000001",P,江苏省,苏州市,"19641117",61,建***,"5000002","6000005","7000041",XX00000054
"20260531",C000000000000452,"6666000000000000452","1000006","2000004",P,江苏省,苏州市,"19750108",51,兰***,"5000003","6000005","7000041",XX00000054
"20260531",C000000000000498,"6666000000000000498","1000003","2000001",P,江苏省,苏州市,"19610601",65,玉***,"5000003","6000004","7000031",XX00000054
"20260531",C000000000000053,"6666000000000000053","1000004","2000001",P,江苏省,苏州市,"19650503",61,伟***,"5000002","6000005","7000002",XX00000054
"20260531",C000000000000072,"6666000000000000072","1000005","2000001",P,江苏省,苏州市,"19670510",59,继***,"5000002","6000005","7000041",XX00000267
"20260531",C000000000000107,"6666000000000000107","1000005","2000001",P,江苏省,苏州市,"19600220",66,鹏***,"5000002","6000007","7000032",XX00000054
"20260531",C000000000000141,"6666000000000000141","1000006","2000001",P,江苏省,苏州市,"19691211",56,武***,"5000002","6000008","7000017",XX00000054
"20260531",C000000000000145,"6666000000000000145","1000003","2000001",P,江苏省,苏州市,"19690910",56,建***,"5000002","6000008","7000002",XX00000137
"20260531",C000000000000190,"6666000000000000190","1000004","2000001",P,江苏省,苏州市,"19600712",65,建***,"5000002","6000005","7000032",XX00000054
"20260531",C000000000000199,"6666000000000000199","1000004","2000001",P,江苏省,苏州市,"19511008",74,建***,"5000002","6000006","7000002",XX00000054
"20260531",C000000000000216,"6666000000000000216","1000003","2000001",P,江苏省,苏州市,"19630115",63,建***,"5000002","6000005","7000012",XX00000137
"20260531",C000000000000286,"6666000000000000286","1000002","2000001",P,江苏省,南京市,"19520208",74,琢***,"5000002","6000004","7000031",XX00000045
"20260531",C000000000000316,"6666000000000000316","1000004","2000001",P,江苏省,苏州市,"19680610",57,胜***,"5000002","6000008","7000020",XX00000054
"20260531",C000000000000326,"6666000000000000326","1000002","2000001",P,江苏省,苏州市,"19630809",62,玉***,"5000002","6000009","7000016",XX00000054
"20260531",C000000000000358,"6666000000000000358","1000006","2000001",P,江苏省,苏州市,"19671228",58,兴***,"5000003","6000004","7000006",XX00000267
"20260531",C000000000000379,"6666000000000000379","1000003","2000001",P,江苏省,苏州市,"19620602",63,淑***,"5000003","6000008","7000005",XX00000054
"20260531",C000000000000385,"6666000000000000385","1000003","2000001",P,江苏省,苏州市,"19520215",74,惠***,"5000003","6000008","7000032",XX00000054
"20260531",C000000000000422,"6666000000000000422","1000006","2000001",P,江苏省,苏州市,"19621205",63,一***,"5000002","6000007","7000041",XX00000137
"20260531",C000000000000459,"6666000000000000459","1000005","2000001",P,江苏省,苏州市,"19631126",62,德***,"5000002","6000009","7000032",XX00000054
"20260531",C000000000000008,"6666000000000000008","1000004","2000001",P,江苏省,苏州市,"19700725",55,周***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000021,"6666000000000000021","1000002","2000001",P,江苏省,苏州市,"19590831",66,红***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000058,"6666000000000000058","1000006","2000004",P,江苏省,苏州市,"19661107",59,学***,"5000002","6000004","7000015",XX00000054
"20260531",C000000000000071,"6666000000000000071","1000006","2000001",P,江苏省,苏州市,"19711026",54,华***,"5000003","6000006","7000016",XX00000054
"20260531",C000000000000237,"6666000000000000237","1000003","2000001",P,江苏省,苏州市,"19820107",44,炜***,"5000002","6000003","7000005",XX00000054
"20260531",C000000000000248,"6666000000000000248","1000004","2000001",P,江苏省,苏州市,"19690620",56,强***,"5000002","6000007","7000017",XX00000054
"20260531",C000000000000258,"6666000000000000258","1000004","2000001",P,江苏省,苏州市,"19520601",74,世***,"5000002","6000008","7000032",XX00000054
"20260531",C000000000000270,"6666000000000000270","1000003","2000001",P,江苏省,南京市,"19581116",67,建***,"5000002","6000004","7000031",XX00000203
"20260531",C000000000000297,"6666000000000000297","1000001","2000001",P,江苏省,苏州市,"19731104",52,巍***,"5000003","6000004","7000012",XX00000054
"20260531",C000000000000327,"6666000000000000327","1000003","2000001",P,江苏省,苏州市,"19710517",55,仁***,"5000002","6000005","7000041",XX00000137
"20260531",C000000000000334,"6666000000000000334","1000003","2000001",P,江苏省,苏州市,"19590109",67,立***,"5000002","6000008","7000002",XX00000054
"20260531",C000000000000337,"6666000000000000337","1000004","2000001",P,江苏省,苏州市,"19681111",57,钱***,"5000002","6000004","7000006",XX00000054
"20260531",C000000000000375,"6666000000000000375","1000004","2000001",P,江苏省,苏州市,"19660320",60,培***,"5000002","6000008","7000002",XX00000054
"20260531",C000000000000419,"6666000000000000419","1000006","2000001",P,江苏省,苏州市,"19570712",68,国***,"5000003","6000007","7000031",XX00000054
"20260531",C000000000000434,"6666000000000000434","1000004","2000001",P,江苏省,苏州市,"19720603",53,建***,"5000002","6000004","7000041",XX00000054
"20260531",C000000000000030,"6666000000000000030","1000004","2000001",P,江苏省,苏州市,"19710624",54,晓***,"5000002","6000007","7000041",XX00000054
"20260531",C000000000000084,"6666000000000000084","1000004","2000001",P,江苏省,苏州市,"19751224",50,达***,"5000002","6000004","7000013",XX00000054
"20260531",C000000000000175,"6666000000000000175","1000001","2000001",P,江苏省,苏州市,"19641104",61,祥***,"5000002","6000004","7000018",XX00000054
"20260531",C000000000000184,"6666000000000000184","1000004","2000001",P,上海市,上海市,"19620511",64,惠***,"5000002","6000007","7000019",XX00000021
"20260531",C000000000000194,"6666000000000000194","1000001","2000001",P,江苏省,苏州市,"19660326",60,筱***,"5000003","6000004","7000031",XX00000054
"20260531",C000000000000243,"6666000000000000243","1000002","2000001",P,江苏省,苏州市,"19620115",64,永***,"5000002","6000005","7000032",XX00000054
"20260531",C000000000000246,"6666000000000000246","1000002","2000001",P,江苏省,苏州市,"19550102",71,晓***,"5000002","6000005","7000032",XX00000054
"20260531",C000000000000341,"6666000000000000341","1000003","2000001",P,江苏省,苏州市,"19520926",73,雪***,"5000003","6000008","7000031",XX00000054
"20260531",C000000000000456,"6666000000000000456","1000004","2000001",P,江苏省,苏州市,"19580621",67,建***,"5000002","6000007","7000032",XX00000054
"20260531",C000000000000022,"6666000000000000022","1000001","2000001",P,江苏省,苏州市,"19450117",81,刚***,"5000002","6000006","7000032",XX00000054
"20260531",C000000000000035,"6666000000000000035","1000004","2000001",P,江苏省,苏州市,"19490105",77,梅***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000054,"6666000000000000054","1000005","2000001",P,江苏省,苏州市,"19650326",61,争***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000144,"6666000000000000144","1000005","2000001",P,江苏省,苏州市,"19650305",61,聘***,"5000002","6000007","7000002",XX00000054
"20260531",C000000000000150,"6666000000000000150","1000002","2000001",P,江苏省,苏州市,"19720616",53,仲***,"5000002","6000005","7000025",XX00000054
"20260531",C000000000000167,"6666000000000000167","1000002","2000001",P,江苏省,苏州市,"19790101",47,萦***,"5000002","6000005","7000002",XX00000054
"20260531",C000000000000191,"6666000000000000191","1000006","2000001",P,江苏省,苏州市,"19640917",61,仲***,"5000002","6000003","7000012",XX00000054
"20260531",C000000000000234,"6666000000000000234","1000005","2000001",P,江苏省,苏州市,"19640212",62,桂***,"5000003","6000005","7000017",XX00000054
"20260531",C000000000000236,"6666000000000000236","1000006","2000001",P,江苏省,苏州市,"19620119",64,俭***,"5000002","6000007","7000032",XX00000267
"20260531",C000000000000271,"6666000000000000271","1000002","2000001",P,江苏省,苏州市,"19670712",58,秋***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000293,"6666000000000000293","1000004","2000001",P,江苏省,苏州市,"19550408",71,玉***,"5000003","6000008","7000032",XX00000137
"20260531",C000000000000294,"6666000000000000294","1000004","2000001",P,浙江省,杭州市,"19550208",71,士***,"5000002","6000005","7000032",XX00000168
"20260531",C000000000000332,"6666000000000000332","1000002","2000001",P,江苏省,苏州市,"19561228",69,美***,"5000003","6000007","7000002",XX00000054
"20260531",C000000000000335,"6666000000000000335","1000002","2000001",P,江苏省,苏州市,"19580130",68,兵***,"5000002","6000005","7000055",XX00000054
"20260531",C000000000000350,"6666000000000000350","1000005","2000001",P,江苏省,苏州市,"19550828",70,见***,"5000002","6000007","7000032",XX00000054
"20260531",C000000000000351,"6666000000000000351","1000002","2000001",P,江苏省,苏州市,"19650318",61,春***,"5000002","6000004","7000006",XX00000054
"20260531",C000000000000003,"6666000000000000003","1000002","2000001",P,江苏省,苏州市,"19670518",59,红***,"5000002","6000004","7000016",XX00000054
"20260531",C000000000000113,"6666000000000000113","1000003","2000001",P,江苏省,苏州市,"19760215",50,燕***,"5000003","6000007","7000002",XX00000053
"20260531",C000000000000117,"6666000000000000117","1000006","2000005",P,江苏省,苏州市,"19711129",54,兴***,"5000002","6000005","7000021",XX00000137
"20260531",C000000000000138,"6666000000000000138","1000005","2000001",P,江苏省,苏州市,"19660717",59,艳***,"5000003","6000005","7000031",XX00000267
"20260531",C000000000000211,"6666000000000000211","1000003","2000001",P,江苏省,苏州市,"19761203",49,立***,"5000002","6000007","7000002",XX00000137
"20260531",C000000000000220,"6666000000000000220","1000004","2000001",P,江苏省,苏州市,"19710310",55,桂***,"5000003","6000005","7000017",XX00000054
"20260531",C000000000000260,"6666000000000000260","1000002","2000001",P,江苏省,苏州市,"19720605",53,纪***,"5000002","6000004","7000020",XX00000054
"20260531",C000000000000262,"6666000000000000262","1000003","2000001",P,江苏省,苏州市,"19710826",54,伟***,"5000002","6000007","7000017",XX00000054
"20260531",C000000000000284,"6666000000000000284","1000002","2000001",P,江苏省,苏州市,"19710811",54,凤***,"5000003","6000006","7000002",XX00000054
"20260531",C000000000000368,"6666000000000000368","1000003","2000001",P,江苏省,苏州市,"19511224",74,秀***,"5000003","6000007","7000032",XX00000054
"20260531",C000000000000418,"6666000000000000418","1000004","2000001",P,江苏省,南京市,"19710809",54,国***,"5000002","6000004","7000018",XX00000202
"20260531",C000000000000002,"6666000000000000002","1000001","2000001",P,江苏省,苏州市,"19710925",54,建***,"5000002","6000004","7000012",XX00000054
"20260531",C000000000000025,"6666000000000000025","1000006","2000001",P,江苏省,苏州市,"19641108",61,文***,"5000003","6000005","7000031",XX00000054
"20260531",C000000000000037,"6666000000000000037","1000002","2000001",P,江苏省,苏州市,"19560316",70,庆***,"5000003","6000007","7000031",XX00000054
"20260531",C000000000000096,"6666000000000000096","1000003","2000001",P,江苏省,苏州市,"19760803",49,利***,"5000002","6000005","7000017",XX00000054
"20260531",C000000000000198,"6666000000000000198","1000003","2000001",P,江苏省,苏州市,"19640508",62,建***,"5000002","6000005","7000058",XX00000054
"20260531",C000000000000304,"6666000000000000304","1000004","2000001",P,江苏省,苏州市,"19670918",58,建***,"5000002","6000007","7000018",XX00000054
"20260531",C000000000000330,"6666000000000000330","1000004","2000001",P,江苏省,南京市,"19650606",60,贤***,"5000003","6000005","7000041",XX00000045
"20260531",C000000000000383,"6666000000000000383","1000003","2000001",P,江苏省,苏州市,"19660904",59,建***,"5000002","6000007","7000017",XX00000054
"20260531",C000000000000412,"6666000000000000412","1000006","2000001",P,江苏省,苏州市,"19750102",51,立***,"5000002","6000007","7000003",XX00000054
"20260531",C000000000000001,"6666000000000000001","1000006","2000004",P,江苏省,南京市,"19831212",42,伟***,"5000002","6000003","7000006",XX00000049
"20260531",C000000000000013,"6666000000000000013","1000005","2000001",P,江苏省,苏州市,"19511107",74,汉***,"5000002","6000004","7000032",XX00000054
"20260531",C000000000000127,"6666000000000000127","1000002","2000001",P,江苏省,苏州市,"19670622",58,宇***,"5000002","6000004","7000021",XX00000137
"20260531",C000000000000159,"6666000000000000159","1000004","2000001",P,江苏省,苏州市,"19710126",55,李***,"5000002","6000007","7000003",XX00000054
"20260531",C000000000000180,"6666000000000000180","1000004","2000001",P,江苏省,苏州市,"19770117",49,益***,"5000002","6000006","7000041",XX00000207
"20260531",C000000000000257,"6666000000000000257","1000005","2000001",P,江苏省,苏州市,"19610716",64,晓***,"5000002","6000005","7000031",XX00000267
"20260531",C000000000000266,"6666000000000000266","1000002","2000001",P,江苏省,苏州市,"19731103",52,国***,"5000002","6000006","7000017",XX00000054
"20260531",C000000000000287,"6666000000000000287","1000004","2000001",P,江苏省,苏州市,"19730804",52,志***,"5000002","6000004","7000017",XX00000054
"20260531",C000000000000292,"6666000000000000292","1000003","2000001",P,上海市,上海市,"19571126",68,治***,"5000002","6000005","7000031",XX00000021
"20260531",C000000000000321,"6666000000000000321","1000003","2000001",P,江苏省,苏州市,"19640920",61,秋***,"5000002","6000007","7000020",XX00000054
"20260531",C000000000000325,"6666000000000000325","1000006","2000001",P,江苏省,苏州市,"19670720",58,金***,"5000002","6000004","7000013",XX00000267
"20260531",C000000000000408,"6666000000000000408","1000004","2000001",P,江苏省,苏州市,"19640121",62,丁***,"5000002","6000008","7000012",XX00000245
"20260531",C000000000000413,"6666000000000000413","1000003","2000001",P,江苏省,苏州市,"19740121",52,晓***,"5000002","6000004","7000013",XX00000054
"20260531",C000000000000415,"6666000000000000415","1000003","2000001",P,江苏省,苏州市,"19651227",60,志***,"5000002","6000008","7000017",XX00000054
"20260531",C000000000000480,"6666000000000000480","1000005","2000001",P,江苏省,苏州市,"19621118",63,元***,"5000002","6000005","7000041",XX00000267
"20260531",C000000000000482,"6666000000000000482","1000005","2000001",P,江苏省,苏州市,"19730705",52,敏***,"5000003","6000004","7000002",XX00000054
"20260531",C000000000000499,"6666000000000000499","1000006","2000004",P,江苏省,南京市,"19621114",63,成***,"5000002","6000005","7000001",XX00000052
"20260531",C000000000000010,"6666000000000000010","1000002","2000001",P,上海市,上海市,"19680929",57,金***,"5000002","6000005","7000036",XX00000021
